,features_0,features_1,features_2,features_3,features_4,features_5,features_6,features_7,features_8,features_9,features_10,features_11,features_12,features_13,features_14,features_15,features_16,features_17,features_18,features_19,features_20,features_21,features_22,features_23,features_24,features_25,features_26,features_27,features_28,features_29,features_30,features_31,features_32
6OD2A,-8.666298866271973,-17.5230770111084,-10.265856742858887,-17.491392135620117,0.6067927479743958,-0.3099307119846344,-1.222619652748108,-0.6007077097892761,-0.17904797196388245,1.0612306594848633,0.08211087435483932,-0.8234999775886536,-0.2300654649734497,-0.03950947895646095,-2.118095874786377,0.6093679070472717,-0.01337982527911663,-0.44106703996658325,-1.5052378177642822,-1.3055027723312378,-0.4756767749786377,-1.476728081703186,-2.6891324520111084,-2.3332369327545166,-6.977692127227783,-9.277149200439453,-8.163171768188477,-7.457075119018555,-1.4967241287231445,-1.6695588827133179,-1.627633810043335,-1.7141612768173218,-17.529691696166992
4EBRA,-9.589913368225098,-18.16324806213379,-12.013507843017578,-18.168996810913086,0.6267610788345337,-0.6724488735198975,-0.815970778465271,-0.36871248483657837,0.424154132604599,-0.2721279561519623,-0.6590759754180908,-0.17303505539894104,-0.16221226751804352,-0.5829102396965027,-0.9076184630393982,-0.19095414876937866,-0.2495637834072113,-0.432119220495224,-0.6076240539550781,-0.6778601408004761,-1.3255431652069092,-0.7601327300071716,-2.0955381393432617,-1.069372534751892,-8.468741416931152,-10.22421932220459,-8.317498207092285,-8.326986312866211,-1.578087568283081,-1.652077078819275,-1.7305781841278076,-1.7428783178329468,-18.175872802734375
2V76A,-9.00761604309082,-18.63782501220703,-13.56961441040039,-18.659927368164062,1.0713847875595093,1.3171087503433228,0.17238034307956696,0.6003990769386292,0.9435210824012756,-0.9532521367073059,0.25425148010253906,0.44167253375053406,-0.9161326289176941,-1.9522643089294434,-1.5765379667282104,-1.7695571184158325,-0.11634113639593124,-1.620937705039978,-1.2199792861938477,-2.0959558486938477,-0.8420992493629456,-0.8817910552024841,-1.9300624132156372,-0.4283916652202606,-6.061983108520508,-9.969743728637695,-6.604071617126465,-7.144515037536621,-1.0925557613372803,-1.4814540147781372,-1.2424473762512207,-1.4351242780685425,-18.74993133544922
3CX5H,-8.731431007385254,-17.383317947387695,-14.029443740844727,-17.420005798339844,0.359806090593338,0.9357012510299683,0.49401599168777466,0.3889642059803009,0.2987801134586334,-1.7405048608779907,-0.7959018349647522,0.19545388221740723,-0.001056269626133144,-2.635371208190918,-1.061820387840271,-0.6867476105690002,-0.85369873046875,-0.8268784284591675,0.18189579248428345,0.14849860966205597,-0.3119179904460907,-1.2303671836853027,-1.113592505455017,-1.9184234142303467,-7.143649578094482,-10.915085792541504,-7.620105743408203,-8.352280616760254,-1.3839513063430786,-1.6651606559753418,-1.6122009754180908,-1.735438346862793,-17.400815963745117
1DP5B,-9.445138931274414,-18.00518226623535,-11.082355499267578,-18.058359146118164,-0.1202295571565628,0.20790331065654755,-0.2520211338996887,-0.5030404925346375,0.08193957805633545,0.33382177352905273,-0.7963640689849854,-0.4265100061893463,-0.5109626054763794,0.0798356682062149,-1.2059253454208374,0.90614914894104,0.020917603746056557,-0.20076234638690948,-0.9413180947303772,-1.1122963428497314,-0.8835588693618774,-1.0649124383926392,-2.4712891578674316,-3.1881186962127686,-8.43828010559082,-10.532410621643066,-8.60112190246582,-8.516369819641113,-1.6609307527542114,-1.754526138305664,-1.8697082996368408,-1.8858650922775269,-18.009668350219727
4TQ1A,-9.359877586364746,-18.684633255004883,-14.326191902160645,-18.745487213134766,1.17237389087677,0.3222050368785858,-0.9768617749214172,0.4525544047355652,0.9005550742149353,-0.9051523208618164,-0.8370519876480103,0.461991548538208,0.03760519251227379,-1.390080451965332,-1.3839902877807617,-0.7903592586517334,0.09708220511674881,-0.2518945634365082,-0.5010889172554016,-0.9758486151695251,-0.18433107435703278,0.030294982716441154,-2.9985601902008057,-0.7223523855209351,-4.838837623596191,-8.833292007446289,-6.28934907913208,-6.316512584686279,-0.9721616506576538,-1.398823618888855,-1.2626680135726929,-1.2708110809326172,-18.692325592041016
1D2SA,-8.376687049865723,-17.31315803527832,-13.293073654174805,-17.33565330505371,1.3641047477722168,1.173406958580017,0.35711851716041565,0.8897807002067566,0.975360095500946,-1.1132150888442993,-0.22883723676204681,0.46186521649360657,-0.46620988845825195,-1.3356162309646606,-1.5521245002746582,-1.5595983266830444,-0.5299241542816162,-1.3351237773895264,-0.659905731678009,-2.1139819622039795,-0.46299636363983154,-0.8544990420341492,-2.1162078380584717,-3.0050783157348633,-5.659163951873779,-8.860458374023438,-5.791264533996582,-6.374860763549805,-0.8894248604774475,-1.2482824325561523,-1.0414332151412964,-1.1472448110580444,-17.30396842956543
5UJCA,-9.325767517089844,-17.422353744506836,-11.38215160369873,-17.413219451904297,0.05202937126159668,-0.36825767159461975,-0.3913435935974121,-0.34053292870521545,-0.1488170027732849,0.09260859340429306,-0.3517625331878662,-0.6616936326026917,-0.5062422752380371,-0.2993532419204712,-0.536803662776947,-0.46931350231170654,-0.9445814490318298,-0.8613501787185669,-0.43290188908576965,-0.9374785423278809,-1.313349723815918,-1.2658953666687012,-1.592053771018982,-1.826250672340393,-8.600887298583984,-10.334211349487305,-8.56370735168457,-8.708274841308594,-1.7902672290802002,-1.7523192167282104,-1.8636293411254883,-1.9250117540359497,-17.444900512695312
3R9MA,-9.084022521972656,-19.010011672973633,-14.977849006652832,-19.064807891845703,0.767389714717865,1.3764842748641968,-0.4001314342021942,0.4512141942977905,1.267105221748352,-0.8343852162361145,-1.0473977327346802,0.8228110671043396,-0.1645275354385376,-1.8103278875350952,-2.1408302783966064,-0.5431830883026123,0.03685061261057854,-0.17076531052589417,-0.8624380826950073,-1.2143813371658325,-0.5396485924720764,-0.5962169766426086,-3.6551597118377686,-0.5889971256256104,-7.652302265167236,-10.134991645812988,-6.729669570922852,-7.218118190765381,-0.8969858884811401,-1.5661320686340332,-1.4340837001800537,-1.3905783891677856,-19.07029914855957
4ZDFA,-9.295698165893555,-18.469388961791992,-13.849218368530273,-18.506315231323242,0.7292594313621521,0.3302457928657532,-0.5338376760482788,0.11056879162788391,0.8285619020462036,-1.0936779975891113,-1.2403502464294434,0.14196501672267914,0.09158697724342346,-1.6989892721176147,-2.2830288410186768,-0.5551282167434692,-0.7444215416908264,0.006997179239988327,-0.3101091980934143,-0.5888761878013611,-0.7563291788101196,-0.8320857882499695,-3.0822603702545166,-1.2450040578842163,-7.097698211669922,-10.379019737243652,-7.37547492980957,-7.932991027832031,-1.299673318862915,-1.5741910934448242,-1.599272608757019,-1.5477609634399414,-18.435876846313477
1D2ZB,-9.31311321258545,-18.438934326171875,-12.389363288879395,-18.44092559814453,0.6966049075126648,0.08059990406036377,-0.9826678037643433,-0.013485871255397797,0.19995537400245667,-0.576866626739502,-0.3889760375022888,-0.2013692855834961,-0.19085416197776794,-1.0503668785095215,-1.2013911008834839,-0.2516977787017822,-0.6009791493415833,-0.6763758659362793,-1.0207397937774658,-1.4496469497680664,-0.8823624849319458,-1.3785396814346313,-3.021031141281128,-1.2248196601867676,-6.641650199890137,-9.593300819396973,-7.715604305267334,-7.646735668182373,-1.4306910037994385,-1.635765790939331,-1.5542018413543701,-1.621961236000061,-18.484670639038086
4KNVA,-9.104354858398438,-18.217344284057617,-13.984313011169434,-18.2093563079834,0.9562347531318665,0.8871423006057739,-0.5199159383773804,0.601884663105011,0.40006428956985474,-0.7391295433044434,-0.767831027507782,0.3118990659713745,0.047739509493112564,-1.54237699508667,-2.37823748588562,-0.6588941216468811,-0.5325368046760559,-0.9512669444084167,-0.8537757992744446,-1.1095041036605835,-0.5494726896286011,-1.0099149942398071,-2.49517822265625,-0.4021940231323242,-6.386800765991211,-9.493234634399414,-6.86308479309082,-7.2023396492004395,-1.1446540355682373,-1.47147798538208,-1.3876138925552368,-1.393979549407959,-18.251808166503906
1Y6KR,-9.55501937866211,-18.318492889404297,-12.035954475402832,-18.38436508178711,0.41975727677345276,-0.13384245336055756,-0.6784111261367798,0.27042046189308167,0.7761086821556091,-0.040261395275592804,-0.4327733814716339,0.31782233715057373,-0.199009507894516,-0.7528637051582336,-1.079068660736084,-0.35688990354537964,-0.30922526121139526,-0.5018311142921448,-0.5185220241546631,-0.8403964042663574,-1.2600016593933105,-0.6096134781837463,-2.0177409648895264,-1.4572352170944214,-7.572861671447754,-9.429961204528809,-7.716548442840576,-7.708280563354492,-1.4350426197052002,-1.5907644033432007,-1.632007360458374,-1.6062853336334229,-18.30437660217285
6OIBA,-9.131324768066406,-18.180402755737305,-14.731728553771973,-18.327674865722656,0.5153353810310364,1.447365641593933,-0.21643032133579254,0.7459282279014587,1.0269536972045898,-1.0282680988311768,-1.4989432096481323,0.8947687149047852,-0.06880451738834381,-1.6442513465881348,-1.947418212890625,-0.6562125086784363,-0.5228443741798401,-0.07812678068876266,-0.8121619820594788,-1.1929240226745605,-0.49013787508010864,-1.0390397310256958,-3.292139768600464,-1.0135712623596191,-5.5962958335876465,-9.441349983215332,-6.164614200592041,-6.704635143280029,-0.8709226846694946,-1.4318394660949707,-1.314956784248352,-1.2769434452056885,-18.220312118530273
6ZRNC,-8.66831111907959,-18.050464630126953,-11.121363639831543,-18.03908920288086,0.7633970975875854,0.24560071527957916,-0.48305171728134155,-0.4534507393836975,-0.10009579360485077,0.8077483177185059,0.6430172324180603,-0.5221112966537476,-0.38292744755744934,-0.5034303069114685,-1.8555854558944702,0.0490095354616642,-0.11257943511009216,-0.9454029202461243,-1.4376899003982544,-1.417284607887268,-1.1192251443862915,-1.2757903337478638,-2.2479662895202637,-2.4237284660339355,-7.4287848472595215,-10.167969703674316,-8.34353256225586,-8.10412311553955,-1.5430481433868408,-1.7592556476593018,-1.6874103546142578,-1.7859256267547607,-18.077245712280273
6THLB,-9.418317794799805,-17.510107040405273,-10.928763389587402,-17.495769500732422,0.10326079279184341,-0.7304825186729431,-0.5278337597846985,-0.38482972979545593,-0.30181556940078735,0.11820178478956223,-0.5026288628578186,-0.5057063102722168,-0.28597748279571533,-0.567960262298584,-0.9706860184669495,0.06888549029827118,-0.823438286781311,-0.7569763660430908,-0.6765287518501282,-1.051156759262085,-1.2746024131774902,-1.366361379623413,-1.8091175556182861,-1.3787163496017456,-8.038500785827637,-9.695741653442383,-8.203227996826172,-8.205968856811523,-1.7153611183166504,-1.6766507625579834,-1.8070863485336304,-1.839750051498413,-17.53257179260254
4NWYA,-9.379839897155762,-18.35329246520996,-12.334748268127441,-18.373836517333984,0.5460094809532166,-0.1774514615535736,-1.1668179035186768,0.003492397489026189,0.3984770178794861,-0.27805066108703613,-0.885296642780304,-0.18187446892261505,0.07348749041557312,-0.7404698133468628,-1.7659673690795898,-0.08140996098518372,-0.7594706416130066,-0.4774143099784851,-0.4829503297805786,-0.7437167167663574,-0.8538869023323059,-1.0844011306762695,-2.8042898178100586,-2.502683401107788,-6.570561408996582,-9.210493087768555,-7.6383056640625,-7.522590160369873,-1.409277319908142,-1.6295180320739746,-1.5475083589553833,-1.5660947561264038,-18.36766815185547
1G6XA,-8.839251518249512,-17.78760528564453,-11.411652565002441,-17.847463607788086,-0.5702812671661377,0.6088147759437561,-0.1526424139738083,-0.9354254603385925,0.357482373714447,-0.6045575737953186,0.5219962000846863,-0.45594146847724915,-1.7360442876815796,-0.9227384924888611,-1.8483866453170776,-0.31880733370780945,-0.6677159667015076,-0.64006108045578,-0.8568938970565796,-0.8794332146644592,-1.7464556694030762,-0.9260571599006653,-2.6745409965515137,-2.1849148273468018,-4.7234930992126465,-8.747663497924805,-6.78956937789917,-6.878294944763184,-1.175171971321106,-1.5315417051315308,-1.4146376848220825,-1.3972753286361694,-17.842153549194336
2C60A,-8.22595500946045,-18.148984909057617,-12.80681037902832,-18.138399124145508,0.8082132935523987,-0.4881078898906708,-0.9934581518173218,0.07652916759252548,0.8241543173789978,-1.251100778579712,-0.32700151205062866,-0.28081509470939636,-0.2866693139076233,-1.6667295694351196,-2.0310428142547607,-0.6181954741477966,-0.3464048504829407,-0.4301888346672058,-0.9881438612937927,-1.365822434425354,-0.41961953043937683,-0.21591347455978394,-3.5118837356567383,-1.2319928407669067,-5.503653049468994,-8.09755802154541,-5.401960849761963,-5.425856113433838,-0.756697952747345,-1.2140647172927856,-0.9796017408370972,-0.9952046275138855,-18.226057052612305
1JB3A,-9.396647453308105,-18.061735153198242,-12.328635215759277,-18.07583236694336,0.3886454403400421,-0.15050864219665527,-0.4976728558540344,0.3151082396507263,-0.19034969806671143,-0.0704563707113266,-0.19962437450885773,-0.1605069786310196,-0.3079812228679657,-0.6352447867393494,-0.9529117345809937,-0.6090403199195862,-0.7279544472694397,-0.7227304577827454,-0.7958478331565857,-0.9595160484313965,-1.0630050897598267,-1.0562996864318848,-2.04199481010437,-1.8348315954208374,-8.646808624267578,-10.307485580444336,-8.104705810546875,-8.379362106323242,-1.5996959209442139,-1.6896052360534668,-1.7595298290252686,-1.7720613479614258,-18.080459594726562
5KARA,-9.218914985656738,-18.186874389648438,-14.424663543701172,-18.265649795532227,0.9004209041595459,1.0762273073196411,-0.27911874651908875,0.5956169962882996,1.112565517425537,-0.8515374660491943,-0.5900806784629822,0.593366801738739,-0.5260922908782959,-1.2109107971191406,-1.7289438247680664,-1.1812018156051636,-0.23721742630004883,-0.2514222264289856,-0.7386852502822876,-1.0696041584014893,-0.7862553000450134,-0.2968909442424774,-2.4437289237976074,-2.4293503761291504,-6.0046305656433105,-9.11457633972168,-6.05303430557251,-6.583989143371582,-0.8939090967178345,-1.408604383468628,-1.2217283248901367,-1.2393275499343872,-18.25179672241211
4IKDA,-7.862872123718262,-17.502363204956055,-12.090828895568848,-17.48756980895996,0.7773206233978271,-0.022038700059056282,-0.5724895000457764,0.41370436549186707,0.9881159663200378,-0.778165340423584,0.5207818746566772,0.09234195947647095,-0.6812641620635986,-1.6698119640350342,-1.2503345012664795,-0.8023377060890198,-0.2289513796567917,-0.954893171787262,-1.008171558380127,-1.9090368747711182,-0.8991560935974121,-0.44501399993896484,-2.393366575241089,-1.1004691123962402,-3.257159471511841,-7.2845306396484375,-4.986950397491455,-4.877854824066162,-0.7894898056983948,-1.0758670568466187,-0.7998118996620178,-0.9670385718345642,-17.60542869567871
6CZOB,-9.344623565673828,-18.100814819335938,-10.912734985351562,-18.140735626220703,-0.511484682559967,-0.45070210099220276,-0.453020304441452,-0.45101282000541687,0.5334655046463013,-0.35258135199546814,-0.0293203666806221,-0.2688907980918884,-0.8622884154319763,-0.7842713594436646,-0.2618865370750427,0.16961154341697693,-0.5134402513504028,-0.3526307940483093,-1.6058958768844604,-2.1300554275512695,-1.5353624820709229,-1.2130862474441528,-3.1717476844787598,-1.7284889221191406,-6.472097396850586,-9.31512451171875,-8.256148338317871,-7.878573417663574,-1.582651972770691,-1.6983858346939087,-1.6788493394851685,-1.758108139038086,-18.114967346191406
4XUUA,-8.734076499938965,-18.074378967285156,-13.238801956176758,-18.134782791137695,0.7040814161300659,-0.12279234081506729,-1.0491384267807007,0.0209298487752676,0.3310817778110504,-0.690767765045166,-0.4874294698238373,-0.07663328945636749,-0.14845538139343262,-1.0963042974472046,-1.424506425857544,-0.41356778144836426,-0.4276617467403412,-0.68410325050354,-0.9805761575698853,-1.1301560401916504,-0.7000671029090881,-0.8689178824424744,-2.9345428943634033,-1.0477087497711182,-6.909060955047607,-9.241909980773926,-6.826099872589111,-7.0070624351501465,-1.207656741142273,-1.5074670314788818,-1.3828197717666626,-1.4298328161239624,-18.09623146057129
3ZLCA,-9.584321022033691,-17.75025749206543,-11.853690147399902,-17.77143096923828,0.11227712035179138,-0.41553524136543274,-0.39725378155708313,-0.0837610587477684,-0.23861345648765564,-0.06909607350826263,-0.6199755072593689,-0.2700178921222687,-0.15712064504623413,-0.056702885776758194,-0.6586576700210571,-0.02450793981552124,-0.7764617204666138,-0.2266019880771637,-0.35062533617019653,-0.342000275850296,-1.3980076313018799,-1.6132899522781372,-2.0303783416748047,-2.4391963481903076,-8.530919075012207,-10.662137985229492,-8.722101211547852,-8.907296180725098,-1.7870980501174927,-1.777400016784668,-1.9036517143249512,-1.9528509378433228,-17.773836135864258
5DGOA,-8.903932571411133,-18.238786697387695,-13.605008125305176,-18.21657371520996,1.2216589450836182,0.5871593952178955,-0.9487636685371399,0.7215322852134705,1.0636590719223022,-1.2195558547973633,-0.7135430574417114,0.5146526098251343,-0.05057132616639137,-1.5881314277648926,-2.258110523223877,-1.0551632642745972,-0.3047034740447998,-0.405068576335907,-0.38578367233276367,-1.0121830701828003,-0.34381625056266785,-0.5972591638565063,-2.9264180660247803,-0.31159183382987976,-4.298689842224121,-8.114864349365234,-5.804932117462158,-5.939664363861084,-0.8187991380691528,-1.32642662525177,-1.1015594005584717,-1.1137120723724365,-18.317760467529297
