,features_0,features_1,features_2,features_3,features_4,features_5,features_6,features_7,features_8,features_9,features_10,features_11,features_12,features_13,features_14,features_15,features_16,features_17,features_18,features_19,features_20,features_21,features_22,features_23,features_24,features_25,features_26,features_27,features_28,features_29,features_30,features_31,features_32
ENSEBUP00000027399.1,-9.260190963745117,-18.043663024902344,-11.61657428741455,-18.104976654052734,0.22303864359855652,0.15640172362327576,-0.639150857925415,0.22308428585529327,0.743057906627655,-1.3661608695983887,0.21358910202980042,-0.009352552704513073,-0.3779900074005127,-1.8300836086273193,-0.7436742186546326,-0.16779674589633942,-0.5185663104057312,-0.505107581615448,-0.6736395955085754,-1.3682760000228882,-1.4147557020187378,-0.7334835529327393,-2.1715948581695557,-0.23953889310359955,-5.489044666290283,-8.96684741973877,-6.797272682189941,-7.068154811859131,-1.3220362663269043,-1.5532480478286743,-1.6002941131591797,-1.5990722179412842,-18.071727752685547
ENSELUP00000025266.1,-10.224376678466797,-19.11942481994629,-14.315217971801758,-19.222888946533203,0.8693176507949829,0.5533047914505005,-0.24155446887016296,0.045290227979421616,1.0811816453933716,-2.376969337463379,0.5229772329330444,0.7102856040000916,-0.7981140613555908,-2.733551263809204,-0.2592827081680298,-0.5765685439109802,0.18393442034721375,-0.5294270515441895,-0.6370369791984558,-1.4074221849441528,-1.1099060773849487,-0.27652016282081604,-1.9973740577697754,-0.32985931634902954,-6.565755367279053,-10.364596366882324,-7.879162788391113,-8.03140640258789,-1.557829737663269,-1.694817304611206,-1.7130851745605469,-1.8449560403823853,-19.074756622314453
ENSMUSP00000102652.1,-9.120442390441895,-18.34392738342285,-11.431899070739746,-18.332921981811523,0.6626230478286743,0.5889055132865906,0.35422852635383606,-0.2275175005197525,0.7680534720420837,0.6181780695915222,0.8487483859062195,-0.07481648772954941,-1.5760360956192017,-0.5299444198608398,-0.46388524770736694,-0.6662685871124268,0.6243767738342285,-0.9841068387031555,-1.7978688478469849,-2.1742665767669678,-1.302512526512146,-0.5432270765304565,-1.832419991493225,-0.8958050608634949,-6.399599075317383,-9.557060241699219,-7.6367902755737305,-7.424057483673096,-1.3742307424545288,-1.5999505519866943,-1.50969660282135,-1.6396214962005615,-18.39360237121582
ENSELUP00000027965.1,-9.78178596496582,-18.181835174560547,-11.47154426574707,-18.20372200012207,0.17435353994369507,-0.2569222152233124,-0.35971614718437195,-0.35314664244651794,0.6745161414146423,-0.31042182445526123,0.13197371363639832,-0.059819139540195465,-0.9591243863105774,-0.7087469100952148,-0.898759663105011,-0.5922083258628845,-0.07946322858333588,-0.4990066885948181,-1.0310912132263184,-1.1843072175979614,-1.4958699941635132,-0.474099725484848,-2.3652734756469727,-0.9250364899635315,-7.372119903564453,-9.419455528259277,-7.9719696044921875,-7.790530204772949,-1.5521384477615356,-1.6317973136901855,-1.7463091611862183,-1.748216152191162,-18.190746307373047
ENSP00000423563.1,-9.687578201293945,-19.385488510131836,-13.555468559265137,-19.49153709411621,0.28370216488838196,1.3433150053024292,0.08727844804525375,0.6832056045532227,1.191893219947815,-0.5576903223991394,-0.9760515093803406,0.7461663484573364,-0.20776934921741486,-1.3515515327453613,-1.619248867034912,0.336655855178833,-0.46069103479385376,-0.3528207838535309,-1.5741448402404785,-2.263646364212036,-1.046281099319458,-1.6066659688949585,-4.361546039581299,-1.3796824216842651,-5.503763198852539,-9.090282440185547,-6.921504020690918,-6.931103229522705,-1.0999164581298828,-1.5224395990371704,-1.4231175184249878,-1.357719898223877,-19.46567153930664
ENSOCUP00000026433.1,-9.585606575012207,-18.30518913269043,-12.271760940551758,-18.345298767089844,0.3609600365161896,0.5067638158798218,-0.007760893553495407,0.10460086911916733,0.8055518865585327,-0.37758076190948486,0.06731212884187698,-0.16695071756839752,-1.0464822053909302,-0.9625958800315857,-0.9854521155357361,-0.7410550713539124,-0.3050985634326935,-0.8218920826911926,-1.0229567289352417,-1.7587099075317383,-1.396444320678711,-0.8462755084037781,-2.289973735809326,-0.3180576264858246,-7.186318397521973,-9.968191146850586,-7.65984582901001,-7.923123359680176,-1.4444586038589478,-1.6549540758132935,-1.635317325592041,-1.6411023139953613,-18.326017379760742
YML111W_mRNA,-9.9015531539917,-18.507291793823242,-13.42428970336914,-18.513193130493164,0.5752514004707336,-0.31490933895111084,-0.9584428668022156,-0.23010070621967316,0.9195420145988464,-0.3806370198726654,-0.8541581034660339,0.35387352108955383,0.05005345866084099,-0.6078150272369385,-1.2743276357650757,-0.332689493894577,-0.4376855790615082,0.44964271783828735,-0.7409020662307739,-0.9138056039810181,-1.1095142364501953,-0.8507869243621826,-3.9146084785461426,-1.8743199110031128,-6.76825475692749,-9.726035118103027,-7.723923206329346,-7.769186019897461,-1.2973929643630981,-1.5741968154907227,-1.5698750019073486,-1.5087785720825195,-18.490196228027344
YPL190C_mRNA,-10.121578216552734,-18.23322105407715,-13.30928897857666,-18.38667869567871,-0.10155265033245087,0.49148207902908325,0.07345631718635559,0.0214140173047781,0.9478843808174133,-0.11965905129909515,-0.6625718474388123,0.07475782930850983,-0.35807597637176514,-0.42216822504997253,-0.465096652507782,-0.46858981251716614,1.0290969610214233,0.8180222511291504,-1.4667686223983765,-0.9251728653907776,-0.35230404138565063,-0.5249594449996948,-4.658227920532227,-3.803769588470459,-7.912300109863281,-10.15932559967041,-8.366052627563477,-8.032305717468262,-1.3643627166748047,-1.652935266494751,-1.7265273332595825,-1.6014569997787476,-18.188310623168945
ENSBTAP00000069402.1,-8.995205879211426,-17.842565536499023,-11.977252960205078,-17.823253631591797,0.8778282403945923,1.1572654247283936,0.7165106534957886,0.6950574517250061,0.2598944902420044,-0.1596524715423584,0.35051366686820984,-0.15621861815452576,-1.3853877782821655,-0.5824982523918152,-0.5362253785133362,-1.2651712894439697,-0.1360437273979187,-1.4755619764328003,-1.5606306791305542,-2.455740213394165,-2.065309762954712,-0.16714322566986084,-2.9096944332122803,-1.0179507732391357,-5.478106498718262,-8.757482528686523,-6.629058361053467,-6.599020004272461,-1.1833475828170776,-1.4659796953201294,-1.3905280828475952,-1.4918307065963745,-17.922456741333008
ENSBTAP00000064813.1,-9.421171188354492,-17.406566619873047,-11.432432174682617,-17.393835067749023,0.03740116208791733,-0.5082018375396729,-0.7034660577774048,-0.3431646227836609,-0.16423209011554718,-0.38772910833358765,-0.41324812173843384,-0.30449962615966797,-0.30465376377105713,-0.7663730978965759,-0.6240441203117371,-0.30383411049842834,-0.7563693523406982,-0.6068838238716125,-0.7702096104621887,-0.9298917055130005,-1.2118418216705322,-0.9835144877433777,-2.0736138820648193,-1.8393505811691284,-7.8538360595703125,-9.760122299194336,-8.092167854309082,-8.205883026123047,-1.6325403451919556,-1.6702059507369995,-1.7801777124404907,-1.7871134281158447,-17.414358139038086
ENSORLP00000037410.1,-9.278100967407227,-18.696773529052734,-13.57703971862793,-18.83086395263672,0.4638976752758026,1.0301051139831543,0.13425765931606293,0.4034285545349121,0.899012565612793,0.44182920455932617,-0.481666624546051,0.5191563367843628,-0.412139892578125,-0.5862964987754822,-1.6531790494918823,0.8584638833999634,0.4473961591720581,0.25830280780792236,-0.8837746381759644,-1.8284772634506226,-0.572497546672821,-1.0665524005889893,-3.4744176864624023,-2.0753896236419678,-7.527560710906982,-10.018695831298828,-7.3914947509765625,-7.40622615814209,-1.120211124420166,-1.5942035913467407,-1.4961620569229126,-1.4232518672943115,-18.720409393310547
ENSORLP00000013000.2,-9.779623985290527,-18.167930603027344,-11.598882675170898,-18.17840576171875,0.27359870076179504,0.3812156021595001,-0.22702191770076752,-0.122550830245018,0.7124797105789185,-0.14978009462356567,0.20340299606323242,0.07743054628372192,-0.9900943040847778,-0.6591164469718933,0.24654848873615265,-0.16021554172039032,-0.2989140450954437,-0.9631671905517578,-1.4103662967681885,-2.215383529663086,-1.5439486503601074,-1.2786556482315063,-2.537778377532959,-1.5628210306167603,-7.561165809631348,-9.979215621948242,-8.5226411819458,-8.280789375305176,-1.6533111333847046,-1.775148868560791,-1.8268646001815796,-1.8750648498535156,-18.142574310302734
ENSMUSP00000108193.2,-8.94236946105957,-17.46782684326172,-12.28188705444336,-17.48595428466797,0.34575095772743225,0.2941180467605591,-0.3929837942123413,-0.05938319116830826,1.0267270803451538,-1.5701206922531128,-0.5480628609657288,0.32870471477508545,-0.6011472344398499,-1.8433114290237427,0.05004775896668434,-0.9147605299949646,-0.46094200015068054,-0.9334757924079895,-1.32481849193573,-2.2065412998199463,-1.0245407819747925,-0.9701741337776184,-4.179701805114746,-1.415436863899231,-4.925745487213135,-8.783380508422852,-6.55257511138916,-6.685464859008789,-1.1482231616973877,-1.3013416528701782,-1.3522783517837524,-1.3709051609039307,-17.51613998413086
ENSSSCP00000045882.1,-9.161720275878906,-18.528331756591797,-13.033222198486328,-18.6008243560791,0.4589577615261078,0.670756459236145,-0.3709279000759125,0.30549803376197815,0.7783828973770142,-1.147573471069336,0.642963707447052,0.47252407670021057,-0.5464451909065247,-2.188961982727051,-1.083870530128479,-0.06550725549459457,-0.03565334901213646,-0.6160561442375183,-0.9512050151824951,-1.353277564048767,-0.8437103033065796,-0.44246989488601685,-2.380735397338867,-0.36771488189697266,-5.320831775665283,-9.450157165527344,-6.619078636169434,-6.870425701141357,-1.1092442274093628,-1.5427262783050537,-1.4111329317092896,-1.411515712738037,-18.593700408935547
YMR265C_mRNA,-9.692709922790527,-18.049928665161133,-12.338447570800781,-18.049667358398438,0.3657771050930023,-0.14870236814022064,-0.722573459148407,-0.1811223179101944,0.10418640077114105,-0.22290536761283875,-0.4871925413608551,-0.18281403183937073,-0.1566855013370514,-0.6659101247787476,-1.0477067232131958,-0.3932091295719147,-0.8522876501083374,-0.6901671290397644,-0.5592167377471924,-0.9544726610183716,-1.3049947023391724,-0.9983534812927246,-2.133009433746338,-1.3346197605133057,-8.636924743652344,-10.291023254394531,-8.132615089416504,-8.392806053161621,-1.5738636255264282,-1.6861650943756104,-1.7584998607635498,-1.7549713850021362,-18.080303192138672
ENSORLP00000026499.1,-9.943849563598633,-18.36349105834961,-12.11349105834961,-18.417985916137695,0.28504782915115356,0.0800708681344986,-0.5836637616157532,-0.4904366433620453,0.8756254315376282,0.03776104748249054,-0.09416943788528442,-0.05391222983598709,-0.9145424365997314,-0.598141074180603,-0.6692004799842834,-0.11793570220470428,0.060993362218141556,-0.40599653124809265,-1.1960619688034058,-1.6261234283447266,-1.541687250137329,-1.023219108581543,-2.8232600688934326,-1.450836181640625,-7.750887870788574,-9.862800598144531,-8.483016967773438,-8.119186401367188,-1.5845469236373901,-1.734827995300293,-1.7769790887832642,-1.8059569597244263,-18.37061882019043
YJL008C_mRNA,-9.695712089538574,-18.929134368896484,-14.221808433532715,-18.998445510864258,0.5690914988517761,1.235500454902649,-0.028703467920422554,0.7138127088546753,0.7872932553291321,-0.8417195677757263,-1.1511597633361816,0.6736631989479065,0.11002334952354431,-1.4456113576889038,-2.406092882156372,-0.7267223000526428,-0.3817439079284668,-0.29262983798980713,-1.2270787954330444,-1.4696694612503052,-0.11120957136154175,-1.3473140001296997,-3.543769359588623,-1.2740230560302734,-5.742945194244385,-9.838098526000977,-7.092392921447754,-7.514842987060547,-1.1452969312667847,-1.6102993488311768,-1.5201425552368164,-1.4854605197906494,-18.95195770263672
ENSP00000456765.1,-9.346325874328613,-18.15566062927246,-10.554715156555176,-18.19137191772461,-0.6210823059082031,0.2868947982788086,-0.44651150703430176,-0.2342013418674469,0.47454196214675903,0.7688570022583008,-0.9276878237724304,0.1689923256635666,-0.7587569355964661,0.1827336847782135,-0.43590396642684937,0.2634704113006592,-0.6262428164482117,-0.37816208600997925,-1.8640625476837158,-2.200364351272583,-1.4195127487182617,-1.511411190032959,-3.064540386199951,-2.148475170135498,-7.00531005859375,-8.98326587677002,-8.125444412231445,-7.66510009765625,-1.4620115756988525,-1.632006049156189,-1.6723474264144897,-1.7101932764053345,-18.19960594177246
ENSMMUP00000025796.3,-7.979808807373047,-17.291046142578125,-14.446707725524902,-17.439769744873047,1.427927851676941,1.076714277267456,-0.6842719912528992,1.1723904609680176,1.1093002557754517,-1.1789872646331787,-2.2896149158477783,0.9978494048118591,0.6303064227104187,-2.1999096870422363,-2.1103193759918213,-1.7539292573928833,0.09144245833158493,0.1388324797153473,-0.7931270599365234,-1.5429950952529907,-0.10970761626958847,-0.9964885115623474,-4.207432746887207,-1.1210724115371704,-4.662143230438232,-8.181646347045898,-4.742697238922119,-5.014472007751465,-0.3891734182834625,-1.071961522102356,-0.9407950639724731,-0.8912563920021057,-17.35004425048828
FBpp0070349,-9.104509353637695,-17.538652420043945,-11.558669090270996,-17.497474670410156,0.4968046247959137,-0.19107812643051147,-0.8625292778015137,-0.5360350012779236,-0.53493732213974,0.21461798250675201,0.1949259489774704,-0.4924156665802002,-0.46017029881477356,-0.6752315163612366,-1.0159348249435425,0.267304927110672,-0.24880672991275787,-0.8355281352996826,-0.9071556329727173,-0.9434732794761658,-0.9571024775505066,-0.9439921975135803,-1.7500618696212769,-2.3915891647338867,-8.411301612854004,-10.399697303771973,-8.509726524353027,-8.442913055419922,-1.720277190208435,-1.756526231765747,-1.844240665435791,-1.8943438529968262,-17.571998596191406
T04G9.5,-9.690499305725098,-18.73099708557129,-13.897887229919434,-18.804702758789062,0.6527367234230042,0.6373364925384521,-0.6423071026802063,0.7296017408370972,0.5613777041435242,-1.0262936353683472,-1.060455322265625,0.5633660554885864,0.07015593349933624,-1.4166007041931152,-1.5978392362594604,-0.8849334716796875,-0.6196727752685547,-0.5180928707122803,-0.16205675899982452,-0.6202130913734436,-1.1133673191070557,-1.055625081062317,-2.857145309448242,-2.865422010421753,-7.199812889099121,-10.293898582458496,-7.807572364807129,-8.080543518066406,-1.3607127666473389,-1.6628962755203247,-1.6365087032318115,-1.6525729894638062,-18.716339111328125
FBpp0080299,-9.594592094421387,-17.5820255279541,-13.036730766296387,-17.6522274017334,0.1367829144001007,0.3244841694831848,-0.5927771329879761,-0.32231247425079346,0.7005216479301453,-0.12150705605745316,-0.30543795228004456,-0.13076893985271454,-0.7507752180099487,-1.1008602380752563,-0.5629080533981323,-0.6075688004493713,0.3846529722213745,-0.40802356600761414,-1.4305765628814697,-0.9449806809425354,-0.7064709663391113,-0.4553823173046112,-3.759538412094116,-1.5515369176864624,-7.974224090576172,-10.052762031555176,-7.744190216064453,-7.6334357261657715,-1.3356815576553345,-1.5316084623336792,-1.6949820518493652,-1.5430151224136353,-17.617599487304688
YLR336C_mRNA,-9.947490692138672,-18.96580696105957,-13.739951133728027,-19.026111602783203,0.6406875252723694,0.20587943494319916,-0.4381254017353058,0.08306874334812164,1.0447665452957153,-0.15503756701946259,-0.7546143531799316,0.08151895552873611,0.1840253621339798,-0.59878009557724,-2.3697500228881836,0.28192317485809326,-0.4317879378795624,0.2612360119819641,-0.6716994047164917,-1.1198222637176514,-0.8452316522598267,-1.2552752494812012,-3.7543246746063232,-2.236544370651245,-7.758106708526611,-10.47025203704834,-8.136816024780273,-8.228116989135742,-1.3172179460525513,-1.7286268472671509,-1.6846610307693481,-1.5939135551452637,-18.962400436401367
ENSP00000416374.2,-8.037169456481934,-17.52256202697754,-13.551922798156738,-17.478548049926758,1.0587519407272339,0.5423395037651062,-0.9187125563621521,0.007367437239736319,0.7310323715209961,-0.5841935873031616,-0.07522052526473999,0.29268649220466614,-0.29844027757644653,-2.009387493133545,-3.403982400894165,-0.1574908047914505,0.8969683051109314,-0.16812622547149658,-1.7406082153320312,-1.7873317003250122,-0.13557282090187073,-0.20837363600730896,-3.7279083728790283,-1.387028694152832,-4.143064498901367,-8.312006950378418,-5.276227951049805,-5.187279224395752,-0.6090072393417358,-1.2389943599700928,-1.0518773794174194,-0.969476580619812,-17.6480770111084
ENSORLP00000003156.2,-9.724534034729004,-18.512760162353516,-11.992310523986816,-18.466678619384766,0.7672430276870728,0.4142094552516937,-0.11971022188663483,0.28042030334472656,0.47640442848205566,0.1267295628786087,0.40793439745903015,0.014773126691579819,-0.6320577263832092,-0.7495278120040894,-1.291257619857788,-0.4525887370109558,-0.23197689652442932,-1.1313717365264893,-1.1525256633758545,-1.9349364042282104,-0.839642345905304,-1.088515281677246,-1.8193827867507935,-1.0929381847381592,-6.188276290893555,-9.349465370178223,-7.640552043914795,-7.397324085235596,-1.4635530710220337,-1.5759942531585693,-1.592852234840393,-1.594055414199829,-18.555513381958008
ENSP00000458144.1,-8.774505615234375,-17.753751754760742,-11.072394371032715,-17.720857620239258,0.9412466287612915,0.9244623780250549,1.0994007587432861,0.08873569220304489,0.44417139887809753,-0.3964885175228119,0.6078232526779175,-0.3167235255241394,-1.7476880550384521,-1.2401090860366821,0.24763740599155426,-1.2173755168914795,-0.35184141993522644,-1.9740686416625977,-1.3896057605743408,-2.441098928451538,-1.4896728992462158,-0.9744650721549988,-1.2589845657348633,-0.831468403339386,-5.365447521209717,-9.340188026428223,-7.3074235916137695,-7.409053802490234,-1.4105536937713623,-1.579081654548645,-1.5162454843521118,-1.6557660102844238,-17.75658416748047
